state,election_date,parish_code,parish,precinct,race_id,votes_yes,votes_no,total,pct_yes,voters_qualified,voters_voted
LA,2025-05-03,17,East Baton Rouge,02/001 A,13307,61,52,113,53.98,988,154
LA,2025-05-03,17,East Baton Rouge,02/001 B,13307,66,47,113,58.41,957,151
LA,2025-05-03,17,East Baton Rouge,02/003,13307,48,57,105,45.71,811,145
LA,2025-05-03,17,East Baton Rouge,02/005,13307,0,0,0,,,
LA,2025-05-03,17,East Baton Rouge,02/006 A,13307,26,61,87,29.89,1026,171
LA,2025-05-03,17,East Baton Rouge,02/006 B,13307,31,83,114,27.19,988,166
LA,2025-05-03,17,East Baton Rouge,02/007 A,13307,21,44,65,32.31,786,116
LA,2025-05-03,17,East Baton Rouge,02/007 B,13307,18,58,76,23.68,810,141
LA,2025-05-03,17,East Baton Rouge,02/009 A,13307,0,0,0,,,
LA,2025-05-03,17,East Baton Rouge,02/009 B,13307,0,0,0,,,
LA,2025-05-03,17,East Baton Rouge,02/010 A,13307,15,12,27,55.56,205,33
LA,2025-05-03,17,East Baton Rouge,02/010 B,13307,8,14,22,36.36,170,32
LA,2025-05-03,17,East Baton Rouge,02/011,13307,52,63,115,45.22,842,139
LA,2025-05-03,17,East Baton Rouge,02/012 A,13307,52,57,109,47.71,950,175
LA,2025-05-03,17,East Baton Rouge,02/012 B,13307,65,57,122,53.28,871,166
LA,2025-05-03,17,East Baton Rouge,02/013 A,13307,0,0,0,,,
LA,2025-05-03,17,East Baton Rouge,02/013 B,13307,0,0,0,,,
LA,2025-05-03,17,East Baton Rouge,02/015,13307,13,32,45,28.89,413,65
LA,2025-05-03,17,East Baton Rouge,02/016 A,13307,42,50,92,45.65,684,139
LA,2025-05-03,17,East Baton Rouge,02/016 B,13307,27,43,70,38.57,568,99
LA,2025-05-03,17,East Baton Rouge,02/017 A,13307,0,0,0,,66,3
LA,2025-05-03,17,East Baton Rouge,02/017 B,13307,0,1,1,0.0,58,5
LA,2025-05-03,17,East Baton Rouge,02/022 A,13307,28,40,68,41.18,600,96
LA,2025-05-03,17,East Baton Rouge,02/022 B,13307,34,36,70,48.57,609,101
LA,2025-05-03,17,East Baton Rouge,02/023 A,13307,41,52,93,44.09,611,112
LA,2025-05-03,17,East Baton Rouge,02/023 B,13307,40,47,87,45.98,612,119
LA,2025-05-03,17,East Baton Rouge,02/024,13307,38,50,88,43.18,658,134
LA,2025-05-03,17,East Baton Rouge,02/025 A,13307,34,41,75,45.33,778,135
LA,2025-05-03,17,East Baton Rouge,02/025 B,13307,51,28,79,64.56,712,128
LA,2025-05-03,17,East Baton Rouge,02/026,13307,19,28,47,40.43,575,108
LA,2025-05-03,17,East Baton Rouge,02/027 A,13307,34,61,95,35.79,617,152
LA,2025-05-03,17,East Baton Rouge,02/027 B,13307,62,49,111,55.86,598,192
LA,2025-05-03,17,East Baton Rouge,02/030 A,13307,67,58,125,53.6,1035,195
LA,2025-05-03,17,East Baton Rouge,02/030 B,13307,58,47,105,55.24,871,154
LA,2025-05-03,17,East Baton Rouge,03/003 A,13307,106,90,196,54.08,1023,297
LA,2025-05-03,17,East Baton Rouge,03/003 B,13307,94,135,229,41.05,1145,338
LA,2025-05-03,17,East Baton Rouge,03/004 A,13307,81,46,127,63.78,833,184
LA,2025-05-03,17,East Baton Rouge,03/004 B,13307,58,49,107,54.21,889,164
LA,2025-05-03,17,East Baton Rouge,03/005,13307,50,23,73,68.49,2048,103
LA,2025-05-03,17,East Baton Rouge,03/007 A,13307,54,62,116,46.55,851,173
LA,2025-05-03,17,East Baton Rouge,03/007 B,13307,70,66,136,51.47,984,217
LA,2025-05-03,17,East Baton Rouge,03/008,13307,66,42,108,61.11,1176,161
LA,2025-05-03,17,East Baton Rouge,03/010,13307,60,71,131,45.8,1301,207
LA,2025-05-03,17,East Baton Rouge,03/011,13307,14,10,24,58.33,719,52
LA,2025-05-03,17,East Baton Rouge,03/012 A,13307,51,43,94,54.26,725,126
LA,2025-05-03,17,East Baton Rouge,03/012 B,13307,56,37,93,60.22,820,124
LA,2025-05-03,17,East Baton Rouge,03/013,13307,101,97,198,51.01,1156,307
LA,2025-05-03,17,East Baton Rouge,03/015 A,13307,58,72,130,44.62,900,221
LA,2025-05-03,17,East Baton Rouge,03/015 B,13307,88,108,196,44.9,975,246
LA,2025-05-03,17,East Baton Rouge,03/016,13307,53,137,190,27.89,1145,348
LA,2025-05-03,17,East Baton Rouge,03/017 A,13307,58,70,128,45.31,804,175
LA,2025-05-03,17,East Baton Rouge,03/017 B,13307,63,73,136,46.32,741,196
LA,2025-05-03,17,East Baton Rouge,03/018 A,13307,46,45,91,50.55,905,157
LA,2025-05-03,17,East Baton Rouge,03/018 B,13307,39,39,78,50.0,880,128
LA,2025-05-03,17,East Baton Rouge,03/019 A,13307,48,64,112,42.86,1001,190
LA,2025-05-03,17,East Baton Rouge,03/019 B,13307,57,84,141,40.43,1174,222
LA,2025-05-03,17,East Baton Rouge,03/020 A,13307,59,32,91,64.84,884,118
LA,2025-05-03,17,East Baton Rouge,03/020 B,13307,48,31,79,60.76,758,101
LA,2025-05-03,17,East Baton Rouge,03/021 A,13307,63,39,102,61.76,1192,144
LA,2025-05-03,17,East Baton Rouge,03/021 B,13307,37,44,81,45.68,1116,118
LA,2025-05-03,17,East Baton Rouge,03/022,13307,57,94,151,37.75,1387,233
LA,2025-05-03,17,East Baton Rouge,03/023 A,13307,63,55,118,53.39,1034,196
LA,2025-05-03,17,East Baton Rouge,03/023 B,13307,52,27,79,65.82,927,132
LA,2025-05-03,17,East Baton Rouge,03/024 A,13307,89,88,177,50.28,1009,264
LA,2025-05-03,17,East Baton Rouge,03/024 B,13307,88,78,166,53.01,1042,244
LA,2025-05-03,17,East Baton Rouge,03/027 A,13307,34,33,67,50.75,1000,136
LA,2025-05-03,17,East Baton Rouge,03/027 B,13307,49,20,69,71.01,1019,138
LA,2025-05-03,17,East Baton Rouge,03/028 A,13307,64,43,107,59.81,838,156
LA,2025-05-03,17,East Baton Rouge,03/028 B,13307,48,49,97,49.48,887,153
LA,2025-05-03,17,East Baton Rouge,03/029 A,13307,50,42,92,54.35,639,146
LA,2025-05-03,17,East Baton Rouge,03/029 B,13307,52,43,95,54.74,630,159
LA,2025-05-03,17,East Baton Rouge,03/031 A,13307,24,30,54,44.44,782,132
LA,2025-05-03,17,East Baton Rouge,03/031 B,13307,34,29,63,53.97,751,130
LA,2025-05-03,17,East Baton Rouge,03/032,13307,90,68,158,56.96,1139,226
LA,2025-05-03,17,East Baton Rouge,03/033 A,13307,86,75,161,53.42,1048,210
LA,2025-05-03,17,East Baton Rouge,03/033 B,13307,74,95,169,43.79,1053,228
LA,2025-05-03,17,East Baton Rouge,03/034 A,13307,48,66,114,42.11,1010,170
LA,2025-05-03,17,East Baton Rouge,03/034 B,13307,43,33,76,56.58,879,139
LA,2025-05-03,17,East Baton Rouge,03/035 A,13307,56,74,130,43.08,949,205
LA,2025-05-03,17,East Baton Rouge,03/035 B,13307,57,51,108,52.78,936,180
LA,2025-05-03,17,East Baton Rouge,03/036,13307,95,77,172,55.23,1382,295
LA,2025-05-03,17,East Baton Rouge,03/038,13307,69,68,137,50.36,1083,252
LA,2025-05-03,17,East Baton Rouge,03/039,13307,15,19,34,44.12,746,73
LA,2025-05-03,17,East Baton Rouge,03/040 A,13307,53,70,123,43.09,953,199
LA,2025-05-03,17,East Baton Rouge,03/040 B,13307,58,88,146,39.73,908,218
LA,2025-05-03,17,East Baton Rouge,03/041 A,13307,104,120,224,46.43,1190,350
LA,2025-05-03,17,East Baton Rouge,03/041 B,13307,74,109,183,40.44,1077,275
LA,2025-05-03,17,East Baton Rouge,03/042,13307,64,95,159,40.25,1161,248
LA,2025-05-03,17,East Baton Rouge,03/043 A,13307,54,74,128,42.19,601,176
LA,2025-05-03,17,East Baton Rouge,03/043 B,13307,42,56,98,42.86,527,142
LA,2025-05-03,17,East Baton Rouge,03/044 A,13307,44,48,92,47.83,739,136
LA,2025-05-03,17,East Baton Rouge,03/044 B,13307,39,63,102,38.24,688,125
LA,2025-05-03,17,East Baton Rouge,03/045 A,13307,46,45,91,50.55,699,131
LA,2025-05-03,17,East Baton Rouge,03/045 B,13307,41,62,103,39.81,735,143
LA,2025-05-03,17,East Baton Rouge,03/047 A,13307,65,67,132,49.24,1136,211
LA,2025-05-03,17,East Baton Rouge,03/047 B,13307,61,75,136,44.85,1076,215
LA,2025-05-03,17,East Baton Rouge,03/048 A,13307,48,46,94,51.06,930,153
LA,2025-05-03,17,East Baton Rouge,03/048 B,13307,45,73,118,38.14,843,160
LA,2025-05-03,17,East Baton Rouge,03/049 A,13307,67,41,108,62.04,787,195
LA,2025-05-03,17,East Baton Rouge,03/049 B,13307,62,54,116,53.45,769,198
LA,2025-05-03,17,East Baton Rouge,03/050 A,13307,53,51,104,50.96,991,148
LA,2025-05-03,17,East Baton Rouge,03/050 B,13307,45,51,96,46.88,870,131
LA,2025-05-03,17,East Baton Rouge,03/051,13307,42,17,59,71.19,897,148
LA,2025-05-03,17,East Baton Rouge,03/052 A,13307,54,24,78,69.23,920,133
LA,2025-05-03,17,East Baton Rouge,03/052 B,13307,34,25,59,57.63,892,135
LA,2025-05-03,17,East Baton Rouge,03/053 A,13307,37,50,87,42.53,577,140
LA,2025-05-03,17,East Baton Rouge,03/053 B,13307,57,35,92,61.96,590,139
LA,2025-05-03,17,East Baton Rouge,03/054,13307,19,20,39,48.72,384,43
LA,2025-05-03,17,East Baton Rouge,03/055 A,13307,82,63,145,56.55,823,196
LA,2025-05-03,17,East Baton Rouge,03/055 B,13307,58,58,116,50.0,755,170
LA,2025-05-03,17,East Baton Rouge,03/056,13307,110,107,217,50.69,1779,308
LA,2025-05-03,17,East Baton Rouge,03/057,13307,44,41,85,51.76,1526,114
LA,2025-05-03,17,East Baton Rouge,03/059,13307,122,82,204,59.8,1623,334
LA,2025-05-03,17,East Baton Rouge,03/060 A,13307,43,70,113,38.05,855,191
LA,2025-05-03,17,East Baton Rouge,03/060 B,13307,60,28,88,68.18,850,145
LA,2025-05-03,17,East Baton Rouge,03/062,13307,30,62,92,32.61,861,164
LA,2025-05-03,17,East Baton Rouge,03/063,13307,77,79,156,49.36,1136,192
LA,2025-05-03,17,East Baton Rouge,03/064,13307,64,82,146,43.84,911,219
LA,2025-05-03,17,East Baton Rouge,03/065,13307,73,48,121,60.33,1554,184
LA,2025-05-03,17,East Baton Rouge,03/066,13307,86,105,191,45.03,1460,274
LA,2025-05-03,17,East Baton Rouge,03/067,13307,71,101,172,41.28,1414,312
LA,2025-05-03,17,East Baton Rouge,03/068,13307,73,73,146,50.0,989,252
LA,2025-05-03,17,East Baton Rouge,03/069 A,13307,69,61,130,53.08,911,187
LA,2025-05-03,17,East Baton Rouge,03/069 B,13307,86,47,133,64.66,977,174
LA,2025-05-03,17,East Baton Rouge,03/070,13307,71,85,156,45.51,1074,205
LA,2025-05-03,17,East Baton Rouge,03/071,13307,81,89,170,47.65,995,301
LA,2025-05-03,17,East Baton Rouge,03/072,13307,77,62,139,55.4,1232,178
LA,2025-05-03,17,East Baton Rouge,03/073 A,13307,57,40,97,58.76,659,158
LA,2025-05-03,17,East Baton Rouge,03/073 B,13307,57,51,108,52.78,784,173
LA,2025-05-03,17,East Baton Rouge,03/074,13307,46,24,70,65.71,679,109
LA,2025-05-03,17,East Baton Rouge,03/075,13307,55,77,132,41.67,1026,175
LA,2025-05-03,17,East Baton Rouge,03/076,13307,52,51,103,50.49,937,149
LA,2025-05-03,17,East Baton Rouge,Early Voting,13307,6541,6164,12705,51.48,,
LA,2025-05-03,17,East Baton Rouge,01/001,13314,70,63,133,52.63,1229,221
LA,2025-05-03,17,East Baton Rouge,01/002 A,13314,5,17,22,22.73,710,35
LA,2025-05-03,17,East Baton Rouge,01/002 B,13314,2,17,19,10.53,688,34
LA,2025-05-03,17,East Baton Rouge,01/003,13314,33,43,76,43.42,441,93
LA,2025-05-03,17,East Baton Rouge,01/004,13314,11,46,57,19.3,429,75
LA,2025-05-03,17,East Baton Rouge,01/005 A,13314,25,51,76,32.89,832,101
LA,2025-05-03,17,East Baton Rouge,01/005 B,13314,21,48,69,30.43,944,105
LA,2025-05-03,17,East Baton Rouge,01/006,13314,21,50,71,29.58,673,87
LA,2025-05-03,17,East Baton Rouge,01/007,13314,100,68,168,59.52,891,219
LA,2025-05-03,17,East Baton Rouge,01/008,13314,100,39,139,71.94,852,187
LA,2025-05-03,17,East Baton Rouge,01/009,13314,65,79,144,45.14,1073,206
LA,2025-05-03,17,East Baton Rouge,01/010 A,13314,21,49,70,30.0,489,81
LA,2025-05-03,17,East Baton Rouge,01/010 B,13314,21,29,50,42.0,397,67
LA,2025-05-03,17,East Baton Rouge,01/011,13314,19,78,97,19.59,1109,150
LA,2025-05-03,17,East Baton Rouge,01/012 A,13314,70,42,112,62.5,763,144
LA,2025-05-03,17,East Baton Rouge,01/012 B,13314,37,21,58,63.79,538,89
LA,2025-05-03,17,East Baton Rouge,01/013,13314,12,22,34,35.29,660,54
LA,2025-05-03,17,East Baton Rouge,01/014 A,13314,23,72,95,24.21,646,124
LA,2025-05-03,17,East Baton Rouge,01/014 B,13314,29,46,75,38.67,580,87
LA,2025-05-03,17,East Baton Rouge,01/015 A,13314,23,68,91,25.27,723,125
LA,2025-05-03,17,East Baton Rouge,01/015 B,13314,16,60,76,21.05,699,114
LA,2025-05-03,17,East Baton Rouge,01/016,13314,16,55,71,22.54,751,91
LA,2025-05-03,17,East Baton Rouge,01/017,13314,15,15,30,50.0,388,40
LA,2025-05-03,17,East Baton Rouge,01/018,13314,10,21,31,32.26,468,37
LA,2025-05-03,17,East Baton Rouge,01/019,13314,12,31,43,27.91,532,55
LA,2025-05-03,17,East Baton Rouge,01/020 A,13314,15,71,86,17.44,785,103
LA,2025-05-03,17,East Baton Rouge,01/020 B,13314,11,64,75,14.67,782,95
LA,2025-05-03,17,East Baton Rouge,01/021,13314,14,35,49,28.57,467,59
LA,2025-05-03,17,East Baton Rouge,01/022,13314,6,26,32,18.75,499,45
LA,2025-05-03,17,East Baton Rouge,01/023,13314,17,46,63,26.98,967,83
LA,2025-05-03,17,East Baton Rouge,01/024,13314,25,47,72,34.72,1067,114
LA,2025-05-03,17,East Baton Rouge,01/025,13314,41,82,123,33.33,1158,164
LA,2025-05-03,17,East Baton Rouge,01/026,13314,12,42,54,22.22,750,69
LA,2025-05-03,17,East Baton Rouge,01/027,13314,43,55,98,43.88,1012,140
LA,2025-05-03,17,East Baton Rouge,01/028,13314,24,88,112,21.43,1031,150
LA,2025-05-03,17,East Baton Rouge,01/029,13314,22,73,95,23.16,912,118
LA,2025-05-03,17,East Baton Rouge,01/030,13314,18,51,69,26.09,832,103
LA,2025-05-03,17,East Baton Rouge,01/031 A,13314,22,44,66,33.33,769,78
LA,2025-05-03,17,East Baton Rouge,01/031 B,13314,26,43,69,37.68,833,85
LA,2025-05-03,17,East Baton Rouge,01/032 A,13314,8,40,48,16.67,565,62
LA,2025-05-03,17,East Baton Rouge,01/032 B,13314,13,60,73,17.81,560,92
LA,2025-05-03,17,East Baton Rouge,01/033,13314,63,50,113,55.75,805,158
LA,2025-05-03,17,East Baton Rouge,01/034 A,13314,65,37,102,63.73,755,148
LA,2025-05-03,17,East Baton Rouge,01/034 B,13314,79,32,111,71.17,783,146
LA,2025-05-03,17,East Baton Rouge,01/035,13314,79,58,137,57.66,891,169
LA,2025-05-03,17,East Baton Rouge,01/036,13314,47,93,140,33.57,1138,181
LA,2025-05-03,17,East Baton Rouge,01/037 A,13314,37,50,87,42.53,840,117
LA,2025-05-03,17,East Baton Rouge,01/037 B,13314,25,39,64,39.06,648,86
LA,2025-05-03,17,East Baton Rouge,01/038 A,13314,42,49,91,46.15,607,116
LA,2025-05-03,17,East Baton Rouge,01/038 B,13314,29,40,69,42.03,531,89
LA,2025-05-03,17,East Baton Rouge,01/039,13314,103,41,144,71.53,976,175
LA,2025-05-03,17,East Baton Rouge,01/040,13314,94,57,151,62.25,929,185
LA,2025-05-03,17,East Baton Rouge,01/041 A,13314,68,42,110,61.82,655,139
LA,2025-05-03,17,East Baton Rouge,01/041 B,13314,71,43,114,62.28,680,142
LA,2025-05-03,17,East Baton Rouge,01/042 A,13314,107,75,182,58.79,940,234
LA,2025-05-03,17,East Baton Rouge,01/042 B,13314,90,42,132,68.18,962,197
LA,2025-05-03,17,East Baton Rouge,01/043,13314,125,67,192,65.1,1208,256
LA,2025-05-03,17,East Baton Rouge,01/044,13314,23,19,42,54.76,1188,66
LA,2025-05-03,17,East Baton Rouge,01/045,13314,24,44,68,35.29,451,89
LA,2025-05-03,17,East Baton Rouge,01/046,13314,1,3,4,25.0,190,6
LA,2025-05-03,17,East Baton Rouge,01/047 A,13314,93,67,160,58.12,968,250
LA,2025-05-03,17,East Baton Rouge,01/047 B,13314,91,71,162,56.17,1130,264
LA,2025-05-03,17,East Baton Rouge,01/048 A,13314,94,36,130,72.31,885,192
LA,2025-05-03,17,East Baton Rouge,01/048 B,13314,87,46,133,65.41,894,197
LA,2025-05-03,17,East Baton Rouge,01/049 A,13314,81,45,126,64.29,780,175
LA,2025-05-03,17,East Baton Rouge,01/049 B,13314,56,35,91,61.54,596,136
LA,2025-05-03,17,East Baton Rouge,01/050,13314,37,70,107,34.58,927,140
LA,2025-05-03,17,East Baton Rouge,01/051,13314,18,68,86,20.93,614,103
LA,2025-05-03,17,East Baton Rouge,01/052 A,13314,68,64,132,51.52,759,167
LA,2025-05-03,17,East Baton Rouge,01/052 B,13314,51,47,98,52.04,749,141
LA,2025-05-03,17,East Baton Rouge,01/053 A,13314,43,49,92,46.74,538,121
LA,2025-05-03,17,East Baton Rouge,01/053 B,13314,47,44,91,51.65,568,126
LA,2025-05-03,17,East Baton Rouge,01/054,13314,41,135,176,23.3,1029,229
LA,2025-05-03,17,East Baton Rouge,01/055 A,13314,43,57,100,43.0,588,134
LA,2025-05-03,17,East Baton Rouge,01/055 B,13314,37,60,97,38.14,684,132
LA,2025-05-03,17,East Baton Rouge,01/056,13314,143,68,211,67.77,1262,263
LA,2025-05-03,17,East Baton Rouge,01/057,13314,37,47,84,44.05,788,133
LA,2025-05-03,17,East Baton Rouge,01/058 A,13314,15,64,79,18.99,727,86
LA,2025-05-03,17,East Baton Rouge,01/058 B,13314,12,32,44,27.27,598,56
LA,2025-05-03,17,East Baton Rouge,01/059,13314,13,48,61,21.31,572,87
LA,2025-05-03,17,East Baton Rouge,01/060 A,13314,41,59,100,41.0,728,133
LA,2025-05-03,17,East Baton Rouge,01/060 B,13314,45,61,106,42.45,828,145
LA,2025-05-03,17,East Baton Rouge,01/061,13314,30,80,110,27.27,1284,149
LA,2025-05-03,17,East Baton Rouge,01/062,13314,37,94,131,28.24,964,190
LA,2025-05-03,17,East Baton Rouge,01/063 A,13314,12,35,47,25.53,509,67
LA,2025-05-03,17,East Baton Rouge,01/063 B,13314,10,33,43,23.26,485,61
LA,2025-05-03,17,East Baton Rouge,01/064,13314,54,47,101,53.47,727,145
LA,2025-05-03,17,East Baton Rouge,01/065,13314,55,45,100,55.0,858,129
LA,2025-05-03,17,East Baton Rouge,01/066 A,13314,42,38,80,52.5,901,136
LA,2025-05-03,17,East Baton Rouge,01/066 B,13314,50,24,74,67.57,813,122
LA,2025-05-03,17,East Baton Rouge,01/067,13314,13,53,66,19.7,536,87
LA,2025-05-03,17,East Baton Rouge,01/068,13314,14,55,69,20.29,406,82
LA,2025-05-03,17,East Baton Rouge,01/069 A,13314,67,37,104,64.42,986,226
LA,2025-05-03,17,East Baton Rouge,01/069 B,13314,79,38,117,67.52,956,190
LA,2025-05-03,17,East Baton Rouge,01/070 A,13314,42,158,200,21.0,926,267
LA,2025-05-03,17,East Baton Rouge,01/070 B,13314,53,128,181,29.28,817,231
LA,2025-05-03,17,East Baton Rouge,01/071 A,13314,32,75,107,29.91,784,163
LA,2025-05-03,17,East Baton Rouge,01/071 B,13314,37,84,121,30.58,756,170
LA,2025-05-03,17,East Baton Rouge,01/072 A,13314,46,44,90,51.11,889,151
LA,2025-05-03,17,East Baton Rouge,01/072 B,13314,38,54,92,41.3,879,149
LA,2025-05-03,17,East Baton Rouge,01/073 A,13314,62,76,138,44.93,889,231
LA,2025-05-03,17,East Baton Rouge,01/073 B,13314,60,90,150,40.0,909,255
LA,2025-05-03,17,East Baton Rouge,01/074 A,13314,58,40,98,59.18,660,120
LA,2025-05-03,17,East Baton Rouge,01/074 B,13314,55,54,109,50.46,687,151
LA,2025-05-03,17,East Baton Rouge,01/075 A,13314,92,50,142,64.79,739,211
LA,2025-05-03,17,East Baton Rouge,01/075 B,13314,65,30,95,68.42,598,154
LA,2025-05-03,17,East Baton Rouge,01/076,13314,6,8,14,42.86,1453,24
LA,2025-05-03,17,East Baton Rouge,01/077 A,13314,13,125,138,9.42,935,193
LA,2025-05-03,17,East Baton Rouge,01/077 B,13314,34,85,119,28.57,850,162
LA,2025-05-03,17,East Baton Rouge,01/078 A,13314,14,57,71,19.72,676,102
LA,2025-05-03,17,East Baton Rouge,01/078 B,13314,13,45,58,22.41,591,83
LA,2025-05-03,17,East Baton Rouge,01/079,13314,53,40,93,56.99,1296,158
LA,2025-05-03,17,East Baton Rouge,01/080 A,13314,44,31,75,58.67,1188,159
LA,2025-05-03,17,East Baton Rouge,01/080 B,13314,57,39,96,59.38,1113,156
LA,2025-05-03,17,East Baton Rouge,01/081 A,13314,8,27,35,22.86,659,59
LA,2025-05-03,17,East Baton Rouge,01/081 B,13314,6,18,24,25.0,573,46
LA,2025-05-03,17,East Baton Rouge,01/082 A,13314,32,89,121,26.45,821,189
LA,2025-05-03,17,East Baton Rouge,01/082 B,13314,37,93,130,28.46,763,174
LA,2025-05-03,17,East Baton Rouge,01/083 A,13314,11,35,46,23.91,566,66
LA,2025-05-03,17,East Baton Rouge,01/083 B,13314,15,32,47,31.91,592,58
LA,2025-05-03,17,East Baton Rouge,01/084,13314,24,79,103,23.3,1098,171
LA,2025-05-03,17,East Baton Rouge,01/085 A,13314,10,67,77,12.99,1030,107
LA,2025-05-03,17,East Baton Rouge,01/085 B,13314,11,63,74,14.86,903,110
LA,2025-05-03,17,East Baton Rouge,01/086 A,13314,21,47,68,30.88,711,116
LA,2025-05-03,17,East Baton Rouge,01/086 B,13314,14,56,70,20.0,726,118
LA,2025-05-03,17,East Baton Rouge,01/087 A,13314,30,74,104,28.85,867,168
LA,2025-05-03,17,East Baton Rouge,01/087 B,13314,38,84,122,31.15,969,159
LA,2025-05-03,17,East Baton Rouge,01/088,13314,7,29,36,19.44,814,50
LA,2025-05-03,17,East Baton Rouge,01/089,13314,49,63,112,43.75,1016,191
LA,2025-05-03,17,East Baton Rouge,01/090 A,13314,35,50,85,41.18,940,152
LA,2025-05-03,17,East Baton Rouge,01/090 B,13314,30,45,75,40.0,933,136
LA,2025-05-03,17,East Baton Rouge,01/091 A,13314,11,32,43,25.58,435,61
LA,2025-05-03,17,East Baton Rouge,01/091 B,13314,14,24,38,36.84,516,51
LA,2025-05-03,17,East Baton Rouge,01/092 A,13314,15,42,57,26.32,440,87
LA,2025-05-03,17,East Baton Rouge,01/092 B,13314,9,24,33,27.27,329,60
LA,2025-05-03,17,East Baton Rouge,01/093,13314,10,15,25,40.0,403,37
LA,2025-05-03,17,East Baton Rouge,01/094,13314,19,38,57,33.33,637,89
LA,2025-05-03,17,East Baton Rouge,01/095 A,13314,25,53,78,32.05,705,111
LA,2025-05-03,17,East Baton Rouge,01/095 B,13314,17,48,65,26.15,636,104
LA,2025-05-03,17,East Baton Rouge,01/096,13314,43,101,144,29.86,1322,205
LA,2025-05-03,17,East Baton Rouge,01/097,13314,29,60,89,32.58,710,118
LA,2025-05-03,17,East Baton Rouge,01/098 A,13314,64,87,151,42.38,1244,210
LA,2025-05-03,17,East Baton Rouge,01/098 B,13314,38,69,107,35.51,1166,159
LA,2025-05-03,17,East Baton Rouge,01/099 A,13314,51,61,112,45.54,1107,194
LA,2025-05-03,17,East Baton Rouge,01/099 B,13314,78,70,148,52.7,1102,217
LA,2025-05-03,17,East Baton Rouge,01/100 A,13314,3,0,3,100.0,1058,4
LA,2025-05-03,17,East Baton Rouge,01/100 B,13314,1,7,8,12.5,1120,15
LA,2025-05-03,17,East Baton Rouge,01/101 A,13314,8,40,48,16.67,359,85
LA,2025-05-03,17,East Baton Rouge,01/101 B,13314,10,28,38,26.32,342,68
LA,2025-05-03,17,East Baton Rouge,01/102,13314,14,36,50,28.0,1512,75
LA,2025-05-03,17,East Baton Rouge,01/103 A,13314,30,29,59,50.85,696,116
LA,2025-05-03,17,East Baton Rouge,01/103 B,13314,34,34,68,50.0,700,111
LA,2025-05-03,17,East Baton Rouge,01/104 A,13314,23,51,74,31.08,891,122
LA,2025-05-03,17,East Baton Rouge,01/104 B,13314,20,64,84,23.81,829,130
LA,2025-05-03,17,East Baton Rouge,01/105,13314,82,53,135,60.74,1371,224
LA,2025-05-03,17,East Baton Rouge,01/106,13314,149,55,204,73.04,1165,275
LA,2025-05-03,17,East Baton Rouge,01/107,13314,32,73,105,30.48,975,164
LA,2025-05-03,17,East Baton Rouge,02/001 A,13314,34,79,113,30.09,988,154
LA,2025-05-03,17,East Baton Rouge,02/001 B,13314,29,85,114,25.44,957,151
LA,2025-05-03,17,East Baton Rouge,02/002 A,13314,24,67,91,26.37,748,144
LA,2025-05-03,17,East Baton Rouge,02/002 B,13314,28,78,106,26.42,755,149
LA,2025-05-03,17,East Baton Rouge,02/003,13314,30,76,106,28.3,811,145
LA,2025-05-03,17,East Baton Rouge,02/004,13314,26,83,109,23.85,1325,195
LA,2025-05-03,17,East Baton Rouge,02/005,13314,38,84,122,31.15,1319,182
LA,2025-05-03,17,East Baton Rouge,02/006 A,13314,17,69,86,19.77,1026,171
LA,2025-05-03,17,East Baton Rouge,02/006 B,13314,25,87,112,22.32,988,166
LA,2025-05-03,17,East Baton Rouge,02/007 A,13314,23,57,80,28.75,864,136
LA,2025-05-03,17,East Baton Rouge,02/007 B,13314,17,72,89,19.1,883,158
LA,2025-05-03,17,East Baton Rouge,02/008,13314,28,111,139,20.14,1216,283
LA,2025-05-03,17,East Baton Rouge,02/009 A,13314,18,37,55,32.73,453,124
LA,2025-05-03,17,East Baton Rouge,02/009 B,13314,6,29,35,17.14,481,95
LA,2025-05-03,17,East Baton Rouge,02/010 A,13314,28,89,117,23.93,681,187
LA,2025-05-03,17,East Baton Rouge,02/010 B,13314,29,58,87,33.33,618,147
LA,2025-05-03,17,East Baton Rouge,02/011,13314,30,84,114,26.32,842,139
LA,2025-05-03,17,East Baton Rouge,02/012 A,13314,27,80,107,25.23,950,175
LA,2025-05-03,17,East Baton Rouge,02/012 B,13314,29,92,121,23.97,871,166
LA,2025-05-03,17,East Baton Rouge,02/013 A,13314,14,45,59,23.73,521,86
LA,2025-05-03,17,East Baton Rouge,02/013 B,13314,13,43,56,23.21,528,89
LA,2025-05-03,17,East Baton Rouge,02/014 A,13314,8,53,61,13.11,725,134
LA,2025-05-03,17,East Baton Rouge,02/014 B,13314,8,43,51,15.69,652,94
LA,2025-05-03,17,East Baton Rouge,02/015,13314,16,61,77,20.78,668,104
LA,2025-05-03,17,East Baton Rouge,02/016 A,13314,19,75,94,20.21,684,139
LA,2025-05-03,17,East Baton Rouge,02/016 B,13314,20,49,69,28.99,568,99
LA,2025-05-03,17,East Baton Rouge,02/017 A,13314,9,44,53,16.98,693,70
LA,2025-05-03,17,East Baton Rouge,02/017 B,13314,9,35,44,20.45,584,61
LA,2025-05-03,17,East Baton Rouge,02/018 A,13314,30,56,86,34.88,819,116
LA,2025-05-03,17,East Baton Rouge,02/018 B,13314,34,59,93,36.56,743,140
