election_date,parish_code,parish,race_id,specific_title,summary_text,full_text,votes_yes,votes_no,pct_yes,voters_qualified,voters_voted,result
2023-10-14,01,Acadia,12714,Second Ward Gravity Drainage Dist. No. 2 -- 9.03 Mills Continuation - BOC - 10 Yrs.,Second Ward Gravity Drainage District No. 2 Proposition (Tax Continuation),"Shall Second Ward Gravity Drainage District No. 2 of Acadia Parish, State of Louisiana (the ""District""), be authorized to continue to levy a tax of 9.03 mills on all of the property subject to taxation in the District (an estimated $115,606 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2024 and ending with the year 2033, for the purpose of acquiring, constructing, improving, maintaining and operating gravity drainage works within and for the District, said millage to represent a .14 mills increase (due to reappraisal) over the 8.89 mills tax authorized to be levied through the year 2023 pursuant to an election held on October 19, 2013?",447,218,67.22,1461,743,Pass
2023-10-14,02,Allen,12687,Village of Reeves Prop. No. 1 of 5 -- Wet/Dry-6%PkgAlcoh. - M&BOA,Village of Reeves Proposition No. 1 of 5,"Shall the sale of beverages of alcoholic content containing not more than six percent alcohol by volume be permitted by package only and not for consumption on the premises in the village of Reeves, Allen Parish, Louisiana?",58,18,76.32,155,78,Pass
2023-10-14,02,Allen,12688,Village of Reeves Prop. No. 2 of 5 -- Wet/Dry-6%ConAlcoh. - M&BOA,Village of Reeves Proposition No. 2 of 5,"Shall the sale of beverages of alcoholic content containing not more than six percent alcohol by volume for consumption on the premises be permitted in the village of Reeves, Allen Parish, Louisiana?",49,26,65.33,155,78,Pass
2023-10-14,02,Allen,12689,Village of Reeves Prop. No. 3 of 5 -- Wet/Dry-1/2%ConAlcoh. - M&BOA,Village of Reeves Proposition No. 3 of 5,"Shall the sale of beverage alcohol containing one-half of one percent alcohol by volume and above for consumption on the premises be permitted in the village of Reeves, Allen Parish, Louisiana?",46,29,61.33,155,78,Pass
2023-10-14,02,Allen,12690,Village of Reeves Prop. No. 4 of 5 -- Wet/Dry-1/2%PkgAlcoh. - M&BOA,Village of Reeves Proposition No. 4 of 5,"Shall the sale of beverages of alcoholic content containing one-half of one percent alcohol by volume and above by the package only and not for consumption on the premises be permitted in the village of Reeves, Allen Parish, Louisiana?",56,18,75.68,155,78,Pass
2023-10-14,02,Allen,12691,Village of Reeves Prop. No. 5 of 5 -- Wet/Dry-Restaurant - M&BOA,Village of Reeves Proposition No. 5 of 5,"Shall the sale of beverages of high and low alcoholic content be permitted only on the premises of restaurant establishments which have been issued an ""R"" permit as defined by law in the village of Reeves, Allen Parish, Louisiana?",52,23,69.33,155,78,Pass
2023-10-14,02,Allen,12704,Parishwide Proposition -- 4 Mills Continuation - PJ - 10 Yrs.,Parishwide Proposition (Millage Continuation),"Shall the Parish of Allen, State of Louisiana (the ""Parish""), be authorized to continue to levy a special tax of four (4) mills on all the property subject to taxation in the Parish (an estimated $516,200 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years beginning with the year 2023 and ending with the year 2032, for the purpose of improving, maintaining and supporting the Courthouse and Jail of the Parish?",2527,1668,60.24,12471,4509,Pass
2023-10-14,04,Assumption,12713,Pierre Part/Belle River Consolidated GDD No. 1 -- $75 Parcel Fee - BOC - 10 Yrs.,Pierre Part/Belle River Consolidated Gravity Drainage District No. 1 Proposition (Parcel Fee),"Shall Pierre Part/Belle River Consolidated Gravity Drainage District No. 1 of the Parish of Assumption, State of Louisiana (the ""District""), levy and collect an annual parcel fee not exceeding $75 on each lot, sub-divided portion of ground and/or individual tract located in said District for a period of ten (10) years, beginning with the year 2024 and ending with the year 2033 (an estimated $300,375 reasonably expected at this time to be collected from the levy of the fee for an entire year), in the manner set out in La. R.S. 33:2740.16, for the purpose of paying the cost of maintaining levees, levee drainage, flood protection, hurricane flood protection, and all purposes incidental thereto, including paying compensation for the exercise of permanent or temporary servitudes, said parcel fee to be in lieu of and replace the parcel fees currently being levied in Landry Subdivision Gravity Drainage District No. 7, Oakridge Gravity Drainage District No. 8, Northwest Highway 70 Gravity Drainage District No. 9, Knotts Subdivision Gravity Drainage District #11, Lower Belle River Gravity Drainage District No. 12, LA 70 Lee Drive Gravity Drainage District #14, Pierre Part Settlement Drainage District, and Bayou Pierre Part North Drainage District?",560,969,36.63,3516,1660,Fail
2023-10-14,05,Avoyelles,12730,Village of Hessmer -- 1% Sales Tax Renewal - M&BOA - 20 Yrs.,Village of Hessmer Proposition (Sales Tax Renewal),"Shall the Village of Hessmer, State of Louisiana (the ""Village""), be authorized to continue to levy and collect a tax of 1% (the ""Tax"") for a period of twenty (20) years, commencing January 1, 2024, upon the sale at retail, the use, the lease or rental, the consumption, and the storage for use or consumption, of tangible personal property and on sales of services in the Village, all as defined by law (an estimated $160,000 reasonably expected at this time to be collected from the levy of the Tax for an entire year), with the proceeds of the Tax (after first paying the reasonable and necessary expenses of collecting and administering the Tax) to be dedicated and used as follows: 30% to repair and maintain public streets in the Village; 15% to repair, maintain and operate the Village's waterworks and sewerage system; 20% to repair and maintain drainage improvements in the Village; 20% for capital improvements for the Village; and 15% to support the Village's General Fund?",175,37,82.55,491,224,Pass
2023-10-14,09,Caddo,12717,Parishwide Proposition -- 3.5 Mills - PC - 15 Yrs.,Parishwide Proposition  (Criminal Justice System Millage),"Shall Caddo Parish, Louisiana (the ""Parish""), be authorized to levy a special tax of 3.5 mills on all property subject to taxation in Caddo Parish (an estimated $5,250,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 15 years, beginning with the year 2024 and ending with the year 2038 (the ""Tax""), for the purpose of maintaining public safety by supporting costs for community mental health programs, workforce development programs, neighborhood development programs, litter and blight abatement, a criminal justice system, the juvenile justice system, including acquiring, equipping, improving, maintaining and operating these systems?",20857,22709,47.87,153895,46988,Fail
2023-10-14,10,Calcasieu,12692,City of Sulphur -- Adoption of Revised HRC - CC,City of Sulphur Proposition (Revised Home Rule Charter),"Shall the revised and restated Home Rule Charter for the City of Sulphur, prepared and submitted by the duly constituted citizen Charter Commission according to Article VI, Section 5, of the Constitution of Louisiana and other applicable law, be adopted?",1077,2588,29.39,12533,3790,Fail
2023-10-14,10,Calcasieu,12693,Iowa Fire Protection District No. 1 -- 2.5M Bond - BOC - 20 Yrs.,Iowa Fire Protection District No. 1 Proposition (Bond),"Shall Iowa Fire Protection District No. 1 of the Parish of Calcasieu, Louisiana (the ""District""), incur debt and issue bonds in an amount not exceeding $2,500,000 for a period not to exceed twenty (20) years from the date thereof, with interest at a rate not exceeding 7.0% per annum, for the purpose of acquiring, constructing, improving, maintaining or operating fire protection facilities, machinery and equipment, including both real and personal property, and purchasing firefighting equipment to be used to provide fire protection of the property within the District, title to which shall be in the public, which said bonds shall be retired with, paid from and secured by an ad valorem tax on all taxable property within the limits of the District, sufficient in rate and amount to pay said bonds in principal and interest, with the estimated millage rate to be 14.00 in the first year of issue?",448,188,70.44,2097,697,Pass
2023-10-14,11,Caldwell,12763,Town of Columbia -- COP Elected to Appointed - M&TC,Town of Columbia Proposition,"Shall the Mayor of the Town of Columbia, with the approval of the Town of Columbia Council, be authorized to appoint a marshal who is the Chief of Police for the Town of Columbia?",60,69,46.51,230,133,Fail
2023-10-14,13,Catahoula,12710,Maitland Recreation District -- 5 Mills Renewal - BOC - 10 Yrs.,Maitland Recreation District Proposition (Tax Renewal),"Shall Maitland Recreation District of the Parish of Catahoula, State of Louisiana (the ""District""), continue to levy a 5 mills tax on all property subject to taxation in the District (an estimated $18,000 expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2025 and ending with the year 2034, for the purpose of maintaining and operating the recreation facilities in the District, including purchasing equipment necessary therefor?",107,46,69.93,324,173,Pass
2023-10-14,13,Catahoula,12711,Enterprise Recreation District -- 15 Mills Renewal - BOC - 10 Yrs.,Enterprise Recreation District Proposition (Tax Renewal),"Shall Enterprise Recreation District of the Parish of Catahoula, State of Louisiana (the ""District""), continue to levy a special tax of 15 mills on all the property subject to taxation in the District (an estimated $182,500 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2025 and ending with the year 2034, for the purpose of acquiring, constructing, improving, maintaining and operating recreational facilities for the District, including necessary equipment therefor?",100,54,64.94,267,164,Pass
2023-10-14,13,Catahoula,12715,Parishwide Proposition -- 2.07 Mills Renewal - PJ - 10 Yrs.,Parishwide Proposition (Millage Renewal),"Shall the Parish of Catahoula, State of Louisiana (the ""Parish""), be authorized to continue to levy of a tax of 2.07 mills on all property subject to taxation in the Parish (an estimated $113,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2025 and ending with the year 2034, for the purpose of acquiring, constructing, improving, maintaining and/or operating the public health units?",1549,1383,52.83,6300,3328,Pass
2023-10-14,14,Claiborne,12718,Parishwide Proposition -- 2.77 Mills Continuation - PJ - 10 Yrs.,Parishwide Proposition  (Millage Continuation),"Shall the Parish of Claiborne, State of Louisiana (the ""Parish""), continue to levy a tax of 2.77 mills on all the property subject to taxation in the Parish (an estimated $326,400 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2025 and ending with the year 2034, for the purpose of operating, repairing, maintaining and equipping the Parish Courthouse, the Parish Jail and other Parish Buildings, including paying the cost of utilities therefore, said millage to represent a .06 increase (due to reappraisal) over the 2.71 mills tax authorized to be levied through the year 2024 pursuant to an election held on October 19, 2013?",2599,1339,66.0,8650,4510,Pass
2023-10-14,17,East Baton Rouge,12749,Parishwide Proposition -- 3.13 Mills Renewal - MC - 10 Yrs.,Parishwide Proposition,"Shall the Parish of East Baton Rouge, State of Louisiana (the ""Parish""), under the provisions of Article VI, Section 30 of the Louisiana Constitution of 1974, as amended, and other constitutional and statutory authority, be authorized to renew the levy and collection of an ad valorem tax of 3.13 mills on the dollar of assessed valuation on all property subject to taxation within the boundaries of the Parish (the ""Tax"") (an estimated $16,000,000 is reasonably expected to be collected from the levy of the Tax for an entire year), in each calendar year, for a period of ten (10) years, commencing in the year 2025 to and including the year 2034, the proceeds of said Tax (after paying the reasonable and necessary expenses of collecting and administering the Tax, if any) to provide funds to the Department of Emergency Medical Services of the Parish of East Baton Rouge, State of Louisiana to be used entirely and exclusively to pay the operation and maintenance costs and expenses of providing emergency medical services within the Parish of East Baton Rouge, State of Louisiana?",60420,34309,63.78,285493,100748,Pass
2023-10-14,17,East Baton Rouge,12759,Shenandoah Estates Crime Prevent. and Imp. Dist. -- $75 Parcel Fee - BOC - 8 Yrs.,Shenandoah Estates Crime Prevention and Improvement District Proposition,"Shall the Shenandoah Estates Crime Prevention and Improvement District (""District"") be authorized to renew the levy and collection of an annual parcel fee of $75 on each improved parcel located in the District, less and except any parcel whose owner qualifies for and receives the special assessment level provided by Article VII, Section 18(G)(1) of the Constitution of Louisiana, for a period of 8 years, beginning in 2024 and ending in 2031 for the purpose of promoting and encouraging security in the area included within the District and promoting and encouraging the beautification and overall betterment of the District and all related matters as set forth in La. R.S. 33:9097.9, which parcel fee may be increased to an amount not to exceed $150 per improved parcel per calendar year beginning in 2025 by duly adopted resolution of the District's Board (an estimated $130,000 is reasonably expected to be collected from the initial levy)?",1309,482,73.09,4412,1878,Pass
2023-10-14,19,East Feliciana,12753,Town of Slaughter -- 1% S&U Tax - M&BOA - 30 Yrs.,Town of Slaughter Proposition,"Shall the Town of Slaughter, State of Louisiana, under the provisions of Article VI, Section 29 of the Constitution of the State of Louisiana of 1974, La. R.S. 47:338.1 and other constitutional and statutory authority, be authorized to levy and collect a tax of one percent (1%) (an estimated $125,000.00 reasonably expected at this time to be collected from the levy of the Tax for an entire year) for a period of thirty (30) years, commencing January 1, 2024, upon the sale at retail, the use, lease, rental, consumption and storage for use or consumption, of tangible personal property and on sales of services in the Town, with the proceeds to be used to construct, acquire, extend, expand, improve, maintain and operate roads, bridges and related road drainage throughout the Town, including the cost of salaries and benefits for employees allocated for these purposes, and shall the Town be further authorized to fund the proceeds of the Tax into bonds from time to time for any of said capital improvements?",233,108,68.33,722,353,Pass
2023-10-14,20,Evangeline,12738,Duralde Gravity Drainage District No. 4 -- 8.17 Mills Renewal - BOC - 10 Yrs.,Duralde Gravity Drainage District No. 4 Proposition (Tax Renewal),"Shall the Duralde Gravity Drainage District No. 4 of the Parish of Evangeline, Louisiana (the ""District""), continue to levy a special tax of eight and seventeen hundredths (8.17) mills on all property subject to taxation in the District (an estimated $74,972 reasonably expected at this time to be collected from the levy of the tax for an entire year) for a period of ten (10) years, beginning with the year 2025 and ending with the year 2034, for the purpose of constructing, improving, maintaining and operating drainage works within and for the District?",104,21,83.2,350,148,Pass
2023-10-14,20,Evangeline,12744,Mamou Fire Protection District No. 1 -- 8.07 Mills Continuation - BOC - 10 Yrs.,Mamou Fire Protection District No. 1 Proposition (Tax Continuation),"Shall Mamou Fire Protection District No. 1 of Evangeline Parish, Louisiana (the ""District""), be authorized to continue to levy a special tax of eight and seven hundredths (8.07) mills on all property subject to taxation in the District (an estimated $268,525 reasonably expected at this time to be collected) for a period of ten (10) years, beginning with the year 2025 and ending with the year 2034, for the purpose of constructing, improving, maintaining and operating the District's fire protection facilities and acquiring equipment therefor, including fire trucks and paying the cost of obtaining water for fire protection purposes?",1424,296,82.79,5312,1951,Pass
2023-10-14,20,Evangeline,12745,Town of Mamou -- 12.45 Mills Tax - M&BOA - 10 Yrs.,Town of Mamou Proposition (Ad Valorem Tax),"Shall the Town of Mamou, State of Louisiana (the ""Town""), be authorized to levy and collect a special tax of twelve and forty-five hundredths (12.45) mills on all property subject to taxation in said Town, for a period of ten (10) years, beginning with the year 2024 and ending with the year 2033 ($240,000 reasonably expected to be collected in the first year of the levy of the tax), for the purpose of acquiring, constructing, improving, maintaining and/or operating public facilities, works and/or improvements in the Town for the following purposes and in the percentages set forth: 4.35% for recreation facilities; and 95.65% for public streets, sidewalks and alleys including the acquisition of equipment therefor?",283,170,62.47,2062,519,Pass
2023-10-14,21,Franklin,12707,Parishwide Proposition -- 8.14 Mills Continuation - PJ - 5 Yrs.,Parishwide Proposition (Millage Continuation),"Shall the Parish of Franklin, State of Louisiana (the ""Parish""), be authorized to continue to levy an 8.14 mills tax on all property subject to taxation in the Parish (an estimated $924,400 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 5 years, beginning with the year 2023 and ending with the year 2027, for the purpose of maintaining, operating and purchasing Parish equipment, said millage to represent a .02 increase (due to reappraisal) over the 8.12 mills tax authorized to be levied through the year 2022 pursuant to an election held on December 10, 2016?",3050,2128,58.9,13203,5609,Pass
2023-10-14,21,Franklin,12750,City of Winnsboro -- 6.5 Mills - M&CC - 25 Yrs.,City of Winnsboro Proposition,"Shall the City of Winnsboro, State of Louisiana (the ""City""), levy and collect a special tax of 6.5 mills on the dollar on all property subject to taxation in the City (an estimated $188,935 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of twenty-five (25) years, beginning with the year 2024 and ending with the year 2048, for the purposes of acquiring, constructing, equipping, maintaining and operating a new public recreational facility, swimming pool, playgrounds and other recreational facilities of the City, including grant matching funds for such purposes, and further including festivals and other recreational activities to promote economic development in the City?",417,419,49.88,2947,946,Fail
2023-10-14,23,Iberia,12706,City of New Iberia -- 6.83 Mills - CC - 20 Yrs.,City of New Iberia Proposition (Millage),"Shall the City of New Iberia, State of Louisiana (the ""City""), levy a special tax of 6.83 mills (the ""Tax"") on all property subject to taxation in the City for a period of twenty (20) years, beginning with the year 2024 and ending with the year 2043 (an estimated $1,350,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for the purpose of constructing, improving, and maintaining public roads and streets in the City?",3742,1781,67.75,18027,5817,Pass
2023-10-14,27,Jefferson Davis,12737,Fire Protection District No. 4 -- 5 Mills Renewal - BOC - 10 Yrs.,Fire Protection District No. 4 Proposition (Millage Renewal),"Shall Fire Protection District No. 4 of the Parish of Jefferson Davis, State of Louisiana (the ""District""), be authorized to continue to levy a special tax of 5 mills on all the property subject to taxation in the District (an estimated $185,800 expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2024 and ending with the year 2033, for the purpose of constructing and improving fire protection facilities and acquiring fire trucks and other equipment in the District?",466,186,71.47,1368,701,Pass
2023-10-14,27,Jefferson Davis,12748,"Road District No. 10 of Wards One, Two, and Three -- 11.33 Mills - PJ - 10 Yrs.","Road District No. 10 of Wards One, Two and Three Proposition (Millage Renewal)","Shall Road District No. 10 of Wards One, Two and Three of Jefferson Davis Parish, Louisiana, except the City of Jennings and the Town of Lake Arthur (the ""District""), be authorized to continue to levy a tax of 11.33 mills on all property subject to taxation within the District (an estimated $933,000 reasonably expected at this time to be collected from the levy of the tax for an entire year) for a period of 10 years, beginning with the year 2024 and ending with the year 2033, for the purpose of improving and maintaining public roads within the District?",1224,725,62.8,4578,2114,Pass
2023-10-14,27,Jefferson Davis,12760,Grand Marais Gravity Drainage District -- 6.70 Mills Renewal - BOC - 10 Yrs.,Grand Marais Gravity Drainage District Proposition (Millage Renewal),"Shall Grand Marais Gravity Drainage District, Jefferson Davis Parish, Louisiana (the ""District""), be authorized to continue to levy a 6.70 mills tax on all the property subject to taxation in the District (an estimated $173,800 expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2024 and ending with the year 2033, for the purpose of constructing, improving, maintaining and operating gravity drainage works within and for the District?",616,228,72.99,2172,925,Pass
2023-10-14,27,Jefferson Davis,12764,Fire Protection District No. 1 -- 10.49 Mills Renewal - BOC - 10 Years,Fire Protection District No. 1 Proposition (Millage Renewal),"Shall Fire Protection District No. 1 of the Parish of Jefferson Davis, State of Louisiana (the ""District""), be authorized to continue to levy a special tax of 10.49 mills on all the property subject to taxation within the District (an estimated $54,000 expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2024 and ending with the year 2033, for the purpose of constructing, acquiring, improving, maintaining and operating fire protection facilities and equipment in the District and paying the cost of obtaining water for fire protection purposes?",190,52,78.51,598,271,Pass
2023-10-14,28,Lafayette,12708,City of Scott Proposition No. 1 of 2 -- 5% Hotel Occ. Tax - M&CC - In Perp.,City of Scott Proposition No. 1 of 2 (Hotel Occupancy),"Shall the City of Scott, State of Louisiana (the ""City""), under the provisions of Section 338.213 of Title 47 of the Louisiana Revised Statutes of 1950, as amended, (the ""Act""), and other constitutional and statutory authority, be authorized to levy and collect a tax of not exceeding 5% (the ""Tax""), in perpetuity, beginning January 1, 2024, upon the paid occupancy of hotel rooms (the term ""hotel"" having the meaning set forth in the Act) within the City (the Tax to be in addition to any other taxes thereon) ($225,000 reasonably expected at this time to be collected from the levy of the Tax for an entire year), with the proceeds of the Tax (after paying reasonable and necessary costs and expenses of collecting and administering the Tax) to be used to fund the construction, maintenance, and operation of a 4-H facility, a multipurpose community center, or a park or for purposes of economic development, recreation, and tourism within the City?",1610,512,75.87,5604,2246,Pass
2023-10-14,28,Lafayette,12709,City of Scott Proposition No. 2 of 2 -- 1% S&U Tax - M&CC - In Perp.,City of Scott Proposition No. 2 of 2 (Sales Tax),"Shall the City of Scott, State of Louisiana (the ""City""), be authorized to levy and collect a tax of 1% (the ""Tax"") (an estimated $3,250,000 reasonably expected at this time to be collected from the levy of the Tax for an entire year), in perpetuity, beginning January 1, 2024, in accordance with Louisiana law, with the proceeds of the Tax (after paying the reasonable and necessary expenses of collecting and administering the Tax), to be used for the purpose of constructing, improving, maintaining, and operating the City's sewerage system, including the construction of a new treatment plant and the acquisition of equipment therefor, and to help pay for improvements to infrastructure such as roads, drainage, and utility services?",1535,594,72.1,5604,2246,Pass
2023-10-14,29,Lafourche,12705,Central Lafourche Ambulance Service Dist. -- 8 Mills Renewal - BOC - 10 Yrs.,Central Lafourche Ambulance Service District Proposition (Tax Renewal),"Shall Central Lafourche Ambulance Service District of the Parish of Lafourche, State of Louisiana (the ""District""), continue to levy a special tax of eight (8) mills on all property subject to taxation within the District (an estimated $1,302,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2024 and ending with the year 2033, for the purpose of paying the cost of contracting for private ambulance service in the District and/or acquiring, maintaining and operating equipment and facilities necessary to provide ambulance service for the District?",4081,1618,71.61,16454,6115,Pass
2023-10-14,30,LaSalle,12716,Parishwide School Board Proposition -- 1% S&U Tax - SB - 15 Yrs.,Parishwide School Board Proposition (Sales Tax),"Shall the Parish School Board of the Parish of LaSalle, State of Louisiana (the ""School Board""), be authorized to levy a one percent (1%) sales and use tax (the ""Tax"") in accordance with Louisiana law (an estimated $2,800,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), commencing January 1, 2024 and continuing for a period of 15 years, with the net proceeds of the Tax to be used for the following purposes (i) 25% for constructing, improving, operating and maintaining safety and security at public schools and school related facilities in the Parish, including salaries and benefits therefor, (ii) 50% for constructing, improving, operating and maintaining public schools and school related facilities in the Parish, including furnishings and equipment therefor, and (iii) 25% for salaries and benefits for teachers and other personnel employed by the School Board?",2375,2466,49.06,8736,5056,Fail
2023-10-14,32,Livingston,12751,Parishwide Proposition -- 2.5 Mills Renewal - PC - 10 Yrs.,Parishwide Proposition (Tax Renewal),"Shall the Parish of Livingston, State of Louisiana (the ""Parish"") be authorized to renew the levy and collection of a special tax of 2.5 mills on all property subject to taxation in the Parish (an estimated $1,500,000.00 reasonably expected at this time to be collected from the levy of the tax for an entire year) (the ""Tax""), for a period of ten (10) years, beginning with the year 2025 and ending with the year 2034, for the purpose of acquiring sites for, and for constructing, improving, maintaining and operating the Parish health unit?",14710,19202,43.38,85952,35879,Fail
2023-10-14,32,Livingston,12752,Recreation District No. 2 -- 15 Mills Renewal - BOC - 10 Yrs.,Recreation District No. 2 Proposition (Tax Renewal),"Shall Recreation District No. 2 of Livingston Parish, Louisiana (the ""District""), be authorized to renew the levy and collection of a tax of fifteen (15) mills on all property subject to taxation within the District (an estimated $1,100,000.00 reasonably expected at this time to be collected from the levy of the tax for an entire year) (the ""Tax""), for a period of ten (10) years, beginning with the year 2025 and ending with the year 2034, for the purpose of constructing, improving, maintaining and operating the recreational facilities governed by the District?",2729,2889,48.58,13329,5916,Fail
2023-10-14,33,Madison,12739,City of Tallulah -- 7.53 Mills Continuation - M&CC - 10 Yrs.,City of Tallulah Proposition (Police and Fire Departments),"Shall the City of Tallulah, State of Louisiana (the ""City""), acting under the authority of Article VI, Section 27 and 32 of the Louisiana Constitution of 1974, and other constitutional authority, continue to levy a special tax of seven and fifty-three hundredths (7.53) mills on all the property subject to taxation in the City (an estimated $127,053 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of ten (10) years, beginning with the year 2023 and ending with the year 2032, for the purpose of operating and maintaining the police and fire departments of the City and for constructing, maintaining and improving streets and bridges in the City?",916,576,61.39,4841,1776,Pass
2023-10-14,33,Madison,12758,Parishwide School District No. 2 -- 5.27 Mills Continuation - SB - 10 Yrs.,Parishwide School District No. 2 Proposition (School Support Continuation Tax),"Shall School District No. 2 of the Parish of Madison, State of Louisiana (the ""District""), be authorized to continue to levy a 5.27 mills tax on all property subject to taxation in said District (an estimated $554,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of 10 years, beginning with the year 2023 and ending with the year 2032, for the purpose of giving additional aid and support to public elementary and secondary schools in Madison Parish?",1437,1247,53.54,7383,3079,Pass
2023-10-14,34,Morehouse,12702,Ward Two Fire Protection Dist. No. 1 -- 6.56 Mills Renewal - BOC - 10 Yrs.,Ward Two Fire Protection District No. 1 Proposition (Millage Renewal),"Shall Ward Two Fire Protection District No. 1 of the Parish of Morehouse, State of Louisiana (the ""District""), continue to levy a six and fifty-six hundredths (6.56) mills tax on all property subject to taxation in the District (an estimated $90,000 reasonably expected at this time to be collected from the levy of the tax for one entire year), for a period of ten (10) years, beginning with the year 2025 and ending with the year 2034, for the purpose of acquiring, constructing, extending, operating and/or maintaining fire protection facilities and equipment in the District?",239,62,79.4,817,324,Pass
2023-10-14,35,Natchitoches,12729,Fire Protection District No. 4 -- 20 Mills Rededication - BOC,Fire Protection District No. 4 Proposition (Millage Rededication),"Shall Fire Protection District No. 4 of the Parish of Natchitoches, State of Louisiana (the ""District""), be authorized to rededicate the proceeds heretofore or hereafter received by the District from the levy and collection of a 20 mills tax on all property subject to taxation in the District (an estimated $218,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), said tax to be levied through the year 2046 pursuant to an election held on November 21, 2015, for the purpose of acquiring, constructing, improving, maintaining and/or operating fire protection, fire prevention, emergency medical service, rescue and related facilities, vehicles and equipment, including both movable and immovable property to be used by the District directly or indirectly to provide fire protection, fire prevention, emergency medical, rescue or related services, including paying the costs of programs, personnel training and obtaining water for fire protection purposes and charges for fire hydrant rentals and service?",443,120,78.69,1240,620,Pass
2023-10-14,36,Orleans,12703,Lake Willow Subdivision Imp. Dist. -- $300 Parcel Fee - CC - 3 Yrs.,Lake Willow Subdivision Improvement District Proposition,"Shall the City of New Orleans levy an annual $300 fee for each improved parcel of land within the Lake Willow Subdivision Improvement District (the ""District""), which is comprised of that area within the following boundaries: Morrison Road on the north, the Lawrence Drainage Canal on the west, the I-10 Service Road on the south, and on the east by a line approximately two hundred feet west of the west line of Crowder Road, excluding Lots 1B, 1C, and 1D shown on said plan, which said plan of subdivision is registered in COB692, folio202, Orleans Parish, comprising all of the Lake Willow Subdivision, for a period of and not exceeding three (3) years, beginning January 1, 2024 and ending December 31, 2026, which fee is estimated to generate approximately $52,200 annually, to be used exclusively for the purpose of promoting and encouraging the beautification, security, and overall betterment of the District, except a 1% City collection fee, and if used for additional law enforcement or security personnel and their services, such personnel and services shall be supplemental to and not in lieu of personnel and services provided by the New Orleans Police Department?",86,60,58.9,346,153,Pass
2023-10-14,36,Orleans,12727,"PW HRC Amendment Prop. No. 1 of 2 -- Art. VI, Sec. 6-102 & 6-104 - CC",Parishwide Home Rule Charter Proposition No. 1 of 2,"Shall Article VI, Sections 6-102 and 6-104 of the Home Rule Charter of the City of New Orleans be amended to move up the deadline by which the City Planning Commission must submit a capital program to the Mayor; and by which the operating budget, the proposed revenue and operating budget ordinances, the capital program as prepared by the City Planning Commission, the Mayor's capital budget message, and the proposed capital budget ordinance must be submitted to the Council by thirty days so that the Council may have additional time to conduct public hearings and to receive input on budget matters, as provided in Ordinance No. 29370 M.C.S.?",45744,19371,70.25,264018,72017,Pass
2023-10-14,36,Orleans,12728,"PW HRC Amendment Prop. No. 2 of 2 -- Art. IV, Sec. 4-702 & 4-801 - CC",Parishwide Home Rule Charter Proposition No. 2 of 2,"Shall the Home Rule Charter of the City of New Orleans be amended to establish the Department of Code Enforcement to inspect substandard property and authorize demolition or remediation of property hazardous to the public health, safety, and welfare, and to enforce laws and regulations for maintaining streets, vacant lots, and other places free from weeds, trash, and deleterious matter, thereby reassigning such functions from the Departments of Safety and Permits and Sanitation to the Department of Code Enforcement, as provided in Ordinance No. 29371 M.C.S.?",47828,17766,72.92,264018,72017,Pass
2023-10-14,36,Orleans,12770,PW School Board Proposition -- 4.97 Mills Renewal - SB - 20 Yrs.,Parishwide School Board Proposition (Tax Renewal),"Shall the Orleans Parish School Board (the ""School Board"") renew the levy and collection of a tax of four and ninety-seven hundredths (4.97) mills on the dollar of the assessed valuation of property within the City of New Orleans assessed for City Taxation, (an estimated $20,450,000 reasonably expected at this time to be collected from the levy of the tax for an entire year), for a period of twenty (20) years, beginning in 2025, for the purpose of preservation, improvement and capital repairs of all existing public school facilities, to be levied and collected in the same manner as is set forth in Article VIII, Section 13(C)(Second) of the Louisiana Constitution of 1974?",42534,24242,63.7,264018,72017,Pass
