measure_class,dor_code,municipality,fiscal_year,vote_date,description,department,amount,result,votes_yes,votes_no
capital_exclusion,173,Mattapoisett,1990,1989-06-01,Schools/Remove Asbestos,SCHOOL,44180,Pass,530,330
capital_exclusion,173,Mattapoisett,1990,1989-06-01,Schools/Remove Asbestos,SCHOOL,74500,Pass,558,302
capital_exclusion,173,Mattapoisett,1990,1989-06-01,Schools/Remove Asbestos,SCHOOL,64800,Pass,559,303
capital_exclusion,173,Mattapoisett,1990,1989-06-01,Drain Cleaner,PUBLIC WORKS & FACILITIES,22500,Fail,313,539
capital_exclusion,197,Nantucket,1990,1989-06-01,Building Recycling Facility,PUBLIC WORKS & FACILITIES,150000,Fail,462,842
capital_exclusion,197,Nantucket,1990,1989-06-01,Handicapped Accessibility Sidewalks,PUBLIC WORKS & FACILITIES,50000,Fail,391,862
capital_exclusion,197,Nantucket,1990,1989-06-01,Rake Purchase For Roads,PUBLIC WORKS & FACILITIES,5000,Fail,435,872
capital_exclusion,197,Nantucket,1990,1989-06-01,Purchase Equipment For Firefighters,PUBLIC SAFETY,35500,Fail,521,735
capital_exclusion,197,Nantucket,1990,1989-06-01,Purchase Packer For Landfill,PUBLIC WORKS & FACILITIES,60000,Fail,384,917
capital_exclusion,197,Nantucket,1990,1989-06-01,Soil Remediation,PUBLIC WORKS & FACILITIES,150000,Fail,366,880
capital_exclusion,197,Nantucket,1990,1989-06-01,Bike Path,CULTURE AND RECREATION,250000,Fail,362,895
capital_exclusion,197,Nantucket,1990,1989-06-01,Purchase Loader,PUBLIC WORKS & FACILITIES,150000,Fail,358,941
capital_exclusion,197,Nantucket,1990,1989-06-01,Replace Fire Engine,PUBLIC SAFETY,175000,Fail,302,943
capital_exclusion,197,Nantucket,1990,1989-06-01,Purchase Dump Truck,PUBLIC WORKS & FACILITIES,45000,Fail,289,1017
capital_exclusion,197,Nantucket,1990,1989-06-01,New Culverts,PUBLIC WORKS & FACILITIES,257000,Fail,286,1000
capital_exclusion,197,Nantucket,1990,1989-06-01,Tractor Broom Purchase,PUBLIC WORKS & FACILITIES,40000,Fail,253,1054
capital_exclusion,197,Nantucket,1990,1989-06-01,Purchase Cruiser For Fire Department,PUBLIC SAFETY,20000,Fail,245,999
capital_exclusion,197,Nantucket,1990,1989-06-01,Replace Fire Department Furnaces,PUBLIC SAFETY,20000,Fail,416,831
capital_exclusion,197,Nantucket,1990,1989-06-01,Addition To Fire Station,PUBLIC SAFETY,600000,Fail,152,1095
capital_exclusion,197,Nantucket,1990,1989-06-01,Pickup Truck,PUBLIC WORKS & FACILITIES,15562,Fail,206,1052
debt_exclusion,213,North Reading,2000,1989-06-01,Construct  Flint Memor  Library,Culture and Recreation,,Pass,864,667
capital_exclusion,221,Oak Bluffs,1990,1989-06-01,Harbor Improvement Phase Iii,PUBLIC WORKS & FACILITIES,6900,Fail,300,527
capital_exclusion,221,Oak Bluffs,1990,1989-06-01,Police Cruiser,PUBLIC SAFETY,10500,Fail,236,592
capital_exclusion,221,Oak Bluffs,1990,1989-06-01,Revaluation,GENERAL OPERATING,77000,Fail,370,477
capital_exclusion,221,Oak Bluffs,1990,1989-06-01,School/Repair Downs Building,SCHOOL,4550,Fail,363,471
capital_exclusion,221,Oak Bluffs,1990,1989-06-01,Revaluation,GENERAL OPERATING,18000,Fail,325,523
capital_exclusion,221,Oak Bluffs,1990,1989-06-01,Wastewater Facility,PUBLIC WORKS & FACILITIES,106000,Fail,324,511
capital_exclusion,221,Oak Bluffs,1990,1989-06-01,Street Sweeper,PUBLIC WORKS & FACILITIES,18629,Fail,235,597
debt_exclusion,235,Phillipston,1991,1989-06-01,Phillip.Mem.Sch.Roof,School,,Pass,154,80
debt_exclusion,266,Sharon,2000,1989-06-01,Mountain St Landfill Improvments,Public Works and Facilities,,Pass,3162,1761
debt_exclusion,280,Spencer,2000,1989-06-01,Addition To Library,Culture and Recreation,,Pass,677,429
debt_exclusion,280,Spencer,2000,1989-06-01,New Regional Junior High School,School,,Pass,703,388
debt_exclusion,292,Swansea,2000,1989-06-01,Design/Construct New Elementary School,School,,Pass,885,428
debt_exclusion,294,Templeton,2000,1989-06-01,To Close Landfill,Public Works and Facilities,,Pass,423,202
capital_exclusion,296,Tisbury,1990,1989-06-01,Purchase Computers,GENERAL OPERATING,110913,Fail,64,298
capital_exclusion,296,Tisbury,1990,1989-06-01,Purchase Mailing Machine,GENERAL OPERATING,6500,Fail,104,253
capital_exclusion,296,Tisbury,1990,1989-06-01,Purchase Paper Shredder,GENERAL OPERATING,2000,Fail,123,232
capital_exclusion,296,Tisbury,1990,1989-06-01,Relocate Wiring For Holiday Lights,PUBLIC WORKS & FACILITIES,5000,Fail,163,195
capital_exclusion,296,Tisbury,1990,1989-06-01,Repairs To School Admin. Building,SCHOOL,5250,Fail,167,191
capital_exclusion,296,Tisbury,1990,1989-06-01,Replace Value Of Cruiser,PUBLIC SAFETY,3500,Fail,175,181
capital_exclusion,296,Tisbury,1990,1989-06-01,Repairs To Town Hall Annex,GENERAL OPERATING,20000,Fail,176,184
capital_exclusion,296,Tisbury,1990,1989-06-01,Sand Truck Body,PUBLIC WORKS & FACILITIES,10000,Pass,183,175
capital_exclusion,296,Tisbury,1990,1989-06-01,Fire Dept.Air Compressor,PUBLIC SAFETY,3500,Pass,254,108
capital_exclusion,296,Tisbury,1990,1989-06-01,Tisbury School Drainage,SCHOOL,8000,Pass,185,174
debt_exclusion,300,Truro,2000,1989-06-01,Plans/Rennovate/Tr Central School,School,,Pass,331,104
debt_exclusion,311,Warren,2000,1989-06-01,Construct/Equip/New Elem School,School,,Pass,425,267
debt_exclusion,326,West Stockbridge,1992,1989-06-01,Payloader,Public Works and Facilities,,Pass,152,75
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Computer/Software For Fire Department,PUBLIC SAFETY,5935,Pass,125,99
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Purch.Materials Spreader Hw,PUBLIC WORKS & FACILITIES,18600,Pass,125,98
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Refurbish Equip.@Trans.Station,PUBLIC WORKS & FACILITIES,4000,Pass,124,103
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Purchase 2 Two-Way Radios,PUBLIC SAFETY,2000,Pass,124,100
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Purchase Liquid Calcium Equipment,PUBLIC WORKS & FACILITIES,2500,Pass,133,90
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Rehabilitate The Salt Shed,PUBLIC WORKS & FACILITIES,3000,Pass,133,92
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Purch. Culverts & Guardrail,PUBLIC WORKS & FACILITIES,7500,Pass,141,82
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Berkshire Hills Reg. School Budget,SCHOOL,32879,Pass,146,80
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Fire Dept.  Stand Pipes,PUBLIC SAFETY,2500,Pass,149,77
capital_exclusion,326,West Stockbridge,1990,1989-06-13,Repaving Pad/Town Garage,PUBLIC WORKS & FACILITIES,2800,Pass,116,108
capital_exclusion,065,Cohasset,1990,1989-06-28,Defibrillation Equipment,PUBLIC SAFETY,7500,Pass,1334,1109
debt_exclusion,116,Groveland,1991,1989-07-01,Fire Truck,Public Safety,,Pass,522,303
debt_exclusion,116,Groveland,2000,1989-07-01,Pentucket Regional School,School,,Pass,422,402
capital_exclusion,148,Lanesborough,1990,1989-07-01,Fire Dept Ambulance,PUBLIC SAFETY,74188,Fail,120,394
capital_exclusion,148,Lanesborough,1990,1989-07-01,Dump Truck For Highway Department,PUBLIC WORKS & FACILITIES,54193,Fail,126,387
capital_exclusion,148,Lanesborough,1990,1989-07-01,Police Crusier,PUBLIC SAFETY,14600,Fail,106,405
capital_exclusion,249,Richmond,1990,1989-07-01,Asbestos Removal/School,SCHOOL,25000,Pass,179,139
debt_exclusion,146,Lakeville,2007,1989-07-17,Remodel And Construct An Addition To The Assawompset Elem.School,School,,Fail,436,688
capital_exclusion,334,Westport,1990,1989-08-01,Water Main,PUBLIC WORKS & FACILITIES,200000,Fail,1197,2021
debt_exclusion,081,Dunstable,1991,1989-09-01,Close Town Landfill Area,Public Works and Facilities,,Pass,148,132
debt_exclusion,322,West Bridgewater,2000,1989-09-01,Schools Rf /Macdonald And High,School,,Pass,498,342
debt_exclusion,343,Winchendon,1990,1989-09-01,Street Reconstruction,Public Works and Facilities,,Pass,409,270
debt_exclusion,343,Winchendon,1990,1989-09-01,Rehab Town Garage,Public Works and Facilities,,Pass,365,303
capital_exclusion,277,Southborough,1990,1989-09-23,For Funding Woodward Handicapped Access,SCHOOL,59000,Pass,792,532
debt_exclusion,146,Lakeville,2007,1989-09-30,Remodel And Construct An Addition Toe The Assawompset Elem.School,School,,Fail,982,1061
capital_exclusion,020,Barnstable,1991,1989-10-01,Building And Road Repair,PUBLIC WORKS & FACILITIES,3000000,Fail,2307,4340
debt_exclusion,058,Cheshire,1990,1989-10-01,Payloader,Public Works and Facilities,,Pass,379,240
debt_exclusion,058,Cheshire,1990,1989-10-01,Four Wheel Drive Truck,Public Works and Facilities,,Pass,382,237
capital_exclusion,105,Georgetown,1990,1989-10-01,Roadway Maintainance,PUBLIC WORKS & FACILITIES,40000,Fail,962,1143
debt_exclusion,224,Orleans,2000,1989-10-01,Transfer Station,Public Works and Facilities,,Pass,183,98
debt_exclusion,241,Princeton,2000,1989-10-01,Schools/Thomas Prince,School,,Pass,146,79
debt_exclusion,318,Wellfleet,1990,1989-10-01,Solid Waste Transfer Station,Public Works and Facilities,,Pass,832,354
debt_exclusion,318,Wellfleet,1990,1989-10-01,Fire Tanker,Public Safety,,Pass,317,180
debt_exclusion,318,Wellfleet,2000,1989-10-01,Land For Landfill,Public Works and Facilities,,Pass,290,199
debt_exclusion,324,West Newbury,2000,1989-10-01,Purchase A P R  Rights For L H,General Government,,Pass,592,326
capital_exclusion,133,Holbrook,1990,1989-10-16,Water Treatment Facility Improvements,PUBLIC WORKS & FACILITIES,500000,Pass,965,901
debt_exclusion,080,Dudley,1990,1989-11-01,To Pay For Work Re:3 School Roofs,School,,Pass,836,433
debt_exclusion,080,Dudley,2000,1989-11-01,To Fund Opera./Ldfill&Recy Program,Public Works and Facilities,,Pass,873,391
debt_exclusion,112,Granville,1997,1989-11-01,Schools/Village School,School,,Pass,174,83
debt_exclusion,128,Haverhill,1997,1989-11-01,Four New Elementary Schools,School,,Pass,6928,6053
debt_exclusion,191,Monson,1992,1989-11-01,Construct New Elem. School,School,,Pass,952,345
debt_exclusion,288,Sudbury,2000,1989-11-01,Extra.Repairs Nixon/Noyes Sch B,School,,Pass,1327,1217
debt_exclusion,312,Warwick,1990,1989-11-01,Fire Truck,Public Safety,,Pass,165,159
debt_exclusion,312,Warwick,1990,1989-11-01,Dump Truck/Sander,Public Works and Facilities,,Pass,172,152
debt_exclusion,342,Wilmington,2000,1989-11-01,Recon And Repair Heating Syst High School,School,,Pass,856,726
debt_exclusion,068,Conway,1992,1989-12-01,Construct/Furnish New Elementary School,School,,Pass,327,83
debt_exclusion,068,Conway,2000,1989-12-01,Purchase Land & Bldgs Located On Rte  116,General Government,,Pass,333,78
debt_exclusion,145,Kingston,2000,1989-12-01,Acquire At & T Land And Building,Culture and Recreation,,Pass,334,296
debt_exclusion,311,Warren,2000,1989-12-01,Close Ldfill Site/ Open New One,Public Works and Facilities,,Pass,290,43
debt_exclusion,325,West Springfield,2007,1989-12-09,Construct-Furnish- And Equip A New Middle School,School,,Fail,1949,3584
debt_exclusion,104,Aquinnah,2000,1990-01-01,Renovate Town Hall,General Government,,Pass,22,6
debt_exclusion,043,Brimfield,2000,1990-02-01,Construct/Equip/Add Elem School,School,,Pass,348,183
debt_exclusion,045,Brookfield,1994,1990-02-01,Construct Elem  School,School,,Pass,211,84
debt_exclusion,172,Mashpee,2000,1990-02-01,Addition/Police Station,Public Safety,,Pass,438,284
debt_exclusion,217,Northfield,2000,1990-02-01,Sch  Construct/No & Ctr  Elem  School,School,,Pass,417,122
debt_exclusion,272,Shutesbury,2000,1990-02-01,Refurbish/Addition Re:Elementary School,School,,Pass,183,84
debt_exclusion,337,Whately,1991,1990-02-01,Purchase Land For Elementary School,School,,Pass,249,96
debt_exclusion,337,Whately,1991,1990-02-01,Purchase Fire Truck,Public Safety,,Pass,252,88
debt_exclusion,337,Whately,2000,1990-02-01,Construct/Furnish New Elementary School,School,,Pass,251,95
capital_exclusion,023,Bedford,1991,1990-03-01,Dredging & Improv.Fawn Lake,CULTURE AND RECREATION,583778,Fail,384,488
debt_exclusion,086,Eastham,2000,1990-03-01,Archit /Enginr.Plans Re:Middle School,School,,Pass,1117,904
debt_exclusion,154,Leverett,1991,1990-03-01,Architect Fee'S/Re: School Plans,School,,Pass,188,40
debt_exclusion,168,Marblehead,1993,1990-03-01,Remodel/Repair H  Sch Sci Labs,School,,Pass,3593,1404
debt_exclusion,168,Marblehead,2000,1990-03-01,Remodel/Equip Exsisting Library,Culture and Recreation,,Pass,3468,1526
debt_exclusion,224,Orleans,1991,1990-03-01,Re:Reg.Sch.Dist/Mid/Sch/Repairs,School,,Pass,1559,1060
debt_exclusion,224,Orleans,2000,1990-03-01,Re:Reg Sch Dist/Mid/Sch/Remodel,School,,Pass,1650,1141
debt_exclusion,234,Petersham,1991,1990-03-01,Ctr.Sch.Hcap.Ramp/Fire D.Tanker,General Operating,,Pass,198,156
debt_exclusion,245,Raynham,1991,1990-03-01,Extend Town'S Sewer Line,Public Works and Facilities,,Pass,342,268
debt_exclusion,245,Raynham,2000,1990-03-01,To Complete Exten Of Sewer Line,Public Works and Facilities,,Pass,333,278
capital_exclusion,251,Rockland,1991,1990-03-01,Various Capital Purchases,GENERAL OPERATING,482132,Fail,1032,1998
debt_exclusion,288,Sudbury,1991,1990-03-01,Construct New Fire Dept.Headquarters,Public Safety,,Pass,1565,1235
debt_exclusion,300,Truro,2000,1990-03-01,Reconstruct/Remod/T Centr  School,School,,Pass,480,179
debt_exclusion,334,Westport,1990,1990-03-01,Pre-Debt,Pre-Proposition 2 1/2 Debt,,Pass,1992,1838
debt_exclusion,334,Westport,2000,1990-03-01,Remodel/Repair Various School Building,School,,Pass,2176,1707
debt_exclusion,343,Winchendon,1992,1990-03-01,Rehab Heat/Vent.Syst./Mem.School,School,,Pass,702,642
debt_exclusion,343,Winchendon,1992,1990-03-01,Renonate Town Water Station,Public Works and Facilities,,Pass,673,654
capital_exclusion,011,Ashburnham,1991,1990-04-01,Repaving 3 Miles Of Town Roads,PUBLIC WORKS & FACILITIES,88000,Fail,486,903
debt_exclusion,015,Athol,1994,1990-04-01,Sewer/Fire/Parking/Police/Dpw,General Government,,Pass,801,698
debt_exclusion,062,Chilmark,2000,1990-04-01,Community Ctr  Rennovations,General Government,,Pass,252,35
debt_exclusion,065,Cohasset,1992,1990-04-01,Rep Septic,School,,Pass,1595,865
capital_exclusion,065,Cohasset,1991,1990-04-01,Lawn Maintenance Vehicle,PUBLIC WORKS & FACILITIES,16850,Fail,791,1698
capital_exclusion,065,Cohasset,1991,1990-04-01,Class 1 Ambulance,PUBLIC SAFETY,70000,Fail,1148,1363
debt_exclusion,074,Deerfield,2000,1990-04-01,Const,School,,Pass,685,478
capital_exclusion,089,Edgartown,1991,1990-04-01,Repair Roads/Infra-Red Method,PUBLIC WORKS & FACILITIES,30000,Fail,473,477
capital_exclusion,089,Edgartown,1991,1990-04-01,Repair Sidewalks/Catch Basin,PUBLIC WORKS & FACILITIES,30000,Pass,551,401
capital_exclusion,089,Edgartown,1991,1990-04-01,Resurfacing Various Roads,PUBLIC WORKS & FACILITIES,60000,Pass,525,427
capital_exclusion,089,Edgartown,1991,1990-04-01,Purchase Computer Equipment,GENERAL OPERATING,23500,Pass,627,327
capital_exclusion,089,Edgartown,1991,1990-04-01,Purchase School Bus,SCHOOL,32000,Pass,642,314
debt_exclusion,115,Groton,1992,1990-04-01,Road Constr/Improvemnts,Public Works and Facilities,,Pass,771,729
capital_exclusion,131,Hingham,1991,1990-04-01,Purchase Fire Truck,PUBLIC SAFETY,191250,Pass,4255,3610
capital_exclusion,131,Hingham,1991,1990-04-01,Purchase Ambulance,PUBLIC SAFETY,70000,Pass,5184,2720
capital_exclusion,131,Hingham,1991,1990-04-01,Purchase Roadsweeper,PUBLIC WORKS & FACILITIES,83500,Fail,3155,4679
capital_exclusion,144,Ipswich,1991,1990-04-01,Purchase Playground Equipment,CULTURE AND RECREATION,22500,Fail,1085,2367
capital_exclusion,144,Ipswich,1991,1990-04-01,Install Air Condition/Library,CULTURE AND RECREATION,65000,Fail,1111,2374
capital_exclusion,144,Ipswich,1991,1990-04-01,Repaint Town Hall/Expenses,GENERAL OPERATING,68000,Fail,1081,2357
debt_exclusion,169,Marion,1991,1990-04-01,Repairs To Sippican School,School,,Pass,890,545
debt_exclusion,169,Marion,1991,1990-04-01,Repairs/Town H./Fire/Pol/Lib/El,General Operating,,Pass,843,596
debt_exclusion,169,Marion,1991,1990-04-01,Reg.Wastewater Trmt.Plant Costs,Public Works and Facilities,,Pass,810,575
debt_exclusion,188,Millville,1999,1990-04-01,New Elem Sch/Re:B M Regional School Dist,School,,Pass,535,312
debt_exclusion,197,Nantucket,1992,1990-04-01,N/A,Public Works and Facilities,,Pass,1453,1278
debt_exclusion,197,Nantucket,2000,1990-04-01,Design Plan For Solid Waste Plant,Public Works and Facilities,,Pass,1506,1255
capital_exclusion,197,Nantucket,1991,1990-04-01,Purchase Vehicles/Dept.Pub/Safety,PUBLIC SAFETY,70000,Fail,647,2137
debt_exclusion,291,Swampscott,2000,1990-04-01,Construct Sewerage Treatment Plant,Public Works and Facilities,,Pass,1980,1470
capital_exclusion,299,Townsend,1991,1990-04-01,Fund A Study For Solid Waste Operations,PUBLIC WORKS & FACILITIES,40000,Fail,357,759
capital_exclusion,299,Townsend,1991,1990-04-01,Fund Closing Of The Landfill Site,PUBLIC WORKS & FACILITIES,130000,Fail,422,690
debt_exclusion,318,Wellfleet,1991,1990-04-01,Middle Sch.Expansion Architect,School,,Pass,538,431
debt_exclusion,318,Wellfleet,2000,1990-04-01,For Refurbishing Middle School,School,,Pass,531,433
capital_exclusion,331,Westhampton,1991,1990-04-01,Police Cruiser,PUBLIC SAFETY,14755,Fail,119,226
capital_exclusion,351,Yarmouth,1991,1990-04-09,Multi Capital Purposes,GENERAL OPERATING,336557,Pass,2614,2311
capital_exclusion,277,Southborough,1991,1990-04-15,Installing Telephone System,GENERAL GOVERNMENT,20000,Fail,734,1310
debt_exclusion,318,Wellfleet,2003,1990-04-30,Prepare For Repairs To The Middle School,School,,Pass,538,431
debt_exclusion,318,Wellfleet,2003,1990-04-30,Remodel Nauset Rsd Middle School,School,,Pass,531,433
debt_exclusion,004,Adams,2000,1990-05-01,Regional - Construction,School,,Pass,1266,1063
debt_exclusion,006,Alford,1992,1990-05-01,Rennovate Town Hall,General Government,,Pass,76,14
debt_exclusion,006,Alford,1992,1990-05-01,Reconstruct/East Rd./West Rd.,Public Works and Facilities,,Pass,67,23
debt_exclusion,006,Alford,1993,1990-05-01,Purchase Dump Truck/Sander,Public Works and Facilities,,Pass,56,32
capital_exclusion,014,Ashland,1991,1990-05-01,Roof Repair Ashland High,SCHOOL,398000,Fail,921,1294
capital_exclusion,028,Berlin,1991,1990-05-01,Rescue Squad Equipment,PUBLIC SAFETY,1600,Pass,300,205
capital_exclusion,028,Berlin,1991,1990-05-01,Road Repair Materials,PUBLIC WORKS & FACILITIES,12000,Pass,258,247
capital_exclusion,028,Berlin,1991,1990-05-01,Refurbishing Town Hall,GENERAL OPERATING,6500,Fail,251,266
capital_exclusion,028,Berlin,1991,1990-05-01,Police Cruiser,PUBLIC SAFETY,15800,Fail,233,280
capital_exclusion,028,Berlin,1991,1990-05-01,Assessor'S Maps,GENERAL OPERATING,20000,Fail,159,340
capital_exclusion,028,Berlin,1991,1990-05-01,Reval Expenses,GENERAL OPERATING,14000,Fail,115,375
capital_exclusion,028,Berlin,1991,1990-05-01,Fire Department Equipment,PUBLIC SAFETY,7500,Pass,340,169
capital_exclusion,033,Blandford,1991,1990-05-01,Cap Landfill,PUBLIC WORKS & FACILITIES,350000,Fail,76,260
capital_exclusion,033,Blandford,1991,1990-05-01,Improvements To Transfer Facilities,GENERAL OPERATING,70000,Fail,126,206
debt_exclusion,037,Boxborough,1991,1990-05-01,Purchase 31.4 Acres Of Conservation Land,General Government,,Pass,216,189
debt_exclusion,041,Brewster,1992,1990-05-01,Construct New Well/Punkhorn Par,Public Works and Facilities,,Pass,896,685
debt_exclusion,041,Brewster,2000,1990-05-01,Construct/Remodel/Re:Middle School,School,,Pass,924,660
capital_exclusion,041,Brewster,1991,1990-05-01,Land Purchase,GENERAL GOVERNMENT,80000,Fail,724,850
capital_exclusion,041,Brewster,1991,1990-05-01,Construct.Addition To Library,CULTURE AND RECREATION,102500,Fail,768,827
capital_exclusion,041,Brewster,1991,1990-05-01,Engineer/Design Services/School,SCHOOL,150000,Fail,701,878
